-28.95042515,-0.032411128,-835.3387146,-29.77592659,-0.029358998,-842.0914307,-28.12492371,-0.035463259,-828.5859985,-29.51261139,-0.030332552,-839.9375
-27.94952393,-0.026380537,-835.4691162,-28.77883339,-0.024817986,-842.2213135,-27.12021446,-0.027943088,-828.7169189,-28.51342392,-0.02531806,-840.0603638
-26.94838619,-0.020577392,-835.5996094,-27.78167915,-0.019622063,-842.3512573,-26.11509323,-0.02153272,-828.8479614,-27.51417542,-0.019928744,-840.1838379
-25.94727612,-0.01754772,-835.7297974,-26.78456116,-0.012549942,-842.4804077,-25.10999107,-0.022545498,-828.979187,-26.51510239,-0.014158347,-840.3079224
-24.94620609,-0.011822364,-835.8605042,-25.78746414,-0.006510971,-842.6105347,-24.10494804,-0.017133757,-829.1104736,-25.51603317,-0.00822469,-840.4326172
-23.94518089,-0.003479972,-835.9916687,-24.79039383,-0.001518979,-842.7414551,-23.09996796,-0.005440966,-829.2418823,-24.51696968,-0.002153356,-840.5579224
-22.94464111,0.006566164,-836.1223755,-23.79330444,0.002781476,-842.8718872,-22.09597778,0.010350851,-829.3728638,-23.51815224,0.004008539,-840.6835938
-21.94406223,0.015014363,-836.2532654,-22.79615402,0.009002438,-843.0023804,-21.09197044,0.021026287,-829.5041504,-22.51934624,0.010955457,-840.8098755
-20.9434309,0.020016116,-836.3839111,-21.79899788,0.01850903,-843.1323853,-20.08786392,0.021523202,-829.635437,-21.52062416,0.018999388,-840.9366455
-19.94361401,0.027911861,-836.5142822,-20.80157852,0.027006257,-843.2627563,-19.08564949,0.028817466,-829.7658081,-20.52201462,0.027301343,-841.0637817
-18.94384098,0.036025491,-836.6444397,-19.80386543,0.034914166,-843.3929443,-18.08381653,0.037136815,-829.8959351,-19.52325821,0.035276767,-841.19104
-17.9440918,0.042310253,-836.7744751,-18.80605507,0.042129118,-843.5224609,-17.08212852,0.042491388,-830.0264893,-18.52455902,0.042188272,-841.3187256
-16.94424438,0.049344448,-836.9048462,-17.80841446,0.048551004,-843.6524048,-16.08007431,0.050137892,-830.1572876,-17.52593422,0.048810367,-841.4467773
-15.94425869,0.056568872,-837.0354919,-16.81077766,0.054378126,-843.7827759,-15.07773972,0.058759619,-830.288208,-16.52726364,0.055094913,-841.5751343
-14.94471455,0.061213512,-837.1655884,-15.81309414,0.060618181,-843.9125366,-14.07633495,0.061808843,-830.4186401,-15.52879524,0.060813088,-841.7036743
-13.94584846,0.065549064,-837.2956848,-14.81495285,0.066471912,-844.0423584,-13.07674408,0.064626217,-830.5490112,-14.5302639,0.06616962,-841.8323975
-12.9478054,0.069701068,-837.4252625,-13.816329,0.072056949,-844.1717529,-12.07928181,0.067345187,-830.678772,-13.5317049,0.071284905,-841.9608765
-11.95034313,0.076097697,-837.555603,-12.81765461,0.076706596,-844.3025513,-11.08303165,0.075488798,-830.8086548,-12.53312492,0.076506838,-842.0891724
-10.95283175,0.082784366,-837.6858521,-11.81891632,0.082259364,-844.4332886,-10.08674717,0.083309367,-830.9384155,-11.53448582,0.082431778,-842.2173462
